"","X","ensgene","name","module","mm"
"6238",6238,"CNOT1","uc002enw.4","skyblue",0.202933021175722
"6239",6239,"CNOT1","uc002env.4","paleturquoise",0.189516515654141
"6240",6240,"CNOT1","uc002enx.4","orange",0.146954624133891
"6248",6248,"5S_rRNA","uc021tjk.1","salmon",0.48348976503393
"6251",6251,"Y_RNA","uc021tjr.1","blue",0.697953217456691
"6256",6256,"DYNC1LI2","uc002eqb.1","royalblue",0.739591896561825
"6257",6257,"DYNC1LI2","uc010vis.1","paleturquoise",0.205261715782474
"6258",6258,"NAE1","uc002eqe.3","salmon",0.20275835065885
"6259",6259,"NAE1","uc002eqf.3","darkred",0.323910509149424
"6260",6260,"NAE1","uc010cdw.1","lightyellow",0.25206749439789
"6264",6264,"CES2","uc002eqr.3","orange",0.113197097344418
"6265",6265,"CES2","uc002eqs.3","saddlebrown",0.242539697940078
"6300",6300,"U6","uc021tkd.1","yellow",0.926210474681367
"6313",6313,"TERF2","uc002exd.4","turquoise",0.264191514988767
"6314",6314,"TERF2","uc002exe.4","skyblue",0.127370573914082
"6315",6315,"CYB5B","uc002exf.3","turquoise",0.246843095720678
"6316",6316,"CYB5B","uc002exg.1","tan",0.317254137328112
"6317",6317,"NFAT5","uc002exh.2","purple",0.24457651102074
"6318",6318,"NFAT5","uc002exi.3","violet",0.353358493557707
"6328",6328,"AARS","uc010vlu.1","purple",0.286914811233951
"6329",6329,"AARS","uc002eyn.1","cyan",0.568882728296081
"6336",6336,"COG4","uc002ezc.3","greenyellow",0.119029230280009
"6337",6337,"COG4","uc002eze.3","magenta",0.147504655858353
"6354",6354,"IST1","uc010cgh.2","purple",0.169691496025933
"6355",6355,"IST1","uc002fbm.2","plum1",0.169959961630469
"6356",6356,"IST1","uc002fbk.2","magenta",0.190801810872928
"6374",6374,"TMEM170A","uc002feb.3","plum1",0.114160030184072
"6375",6375,"TMEM170A","uc002fec.3","darkturquoise",0.146696414272095
"6380",6380,"GABARAPL2","uc002fen.3","green",0.40688855429435
"6381",6381,"GABARAPL2","uc010cgy.3","magenta",0.293722738441884
"6393",6393,"ATMIN","uc002ffz.1","steelblue",0.223239016597408
"6394",6394,"ATMIN","uc002fga.2","violet",0.275504246774691
"6395",6395,"ATMIN","uc002fgb.1","skyblue",0.151527036255982
"6408",6408,"5S_rRNA","uc021tly.1","blue",0.681781527168005
"6409",6409,"WFDC1","uc002fhv.3","darkorange",0.159039320868424
"6410",6410,"WFDC1","uc002fhw.3","darkmagenta",0.22543717261531
"6415",6415,"USP10","uc010voe.2","white",0.154115194198518
"6416",6416,"USP10","uc002fii.3","turquoise",0.180260018989612
"6428",6428,"FBXO31","uc002fjw.3","white",0.395404599725482
"6429",6429,"FBXO31","uc010vot.2","darkgrey",0.279641210093709
"6447",6447,"APRT","uc002flw.3","skyblue",0.242362144089952
"6448",6448,"APRT","uc002flv.3","red",0.21461444377863
"6449",6449,"TRAPPC2L","uc002fmd.3","purple",0.127811606815032
"6450",6450,"TRAPPC2L","uc002fmg.3","lightyellow",0.189653996105918
"6473",6473,"DBNDD1","uc002fqe.1","orange",0.204164156863916
"6474",6474,"DBNDD1","uc002fqf.1","white",0.504641174521913
"6551",6551,"RABEP1","uc002gbj.3","darkmagenta",0.108765597801454
"6552",6552,"RABEP1","uc002gbk.2","darkgrey",0.230793071218786
"6553",6553,"RABEP1","uc010cld.1","skyblue",0.272148193496035
"6555",6555,"NUP88","uc002gbo.2","lightcyan",0.143199707787312
"6556",6556,"NUP88","uc010vsx.2","greenyellow",0.140728440574388
"6560",6560,"DHX33","uc002gbz.3","magenta",0.151386108063439
"6561",6561,"DHX33","uc002gca.3","orangered4",0.192122865560464
"6562",6562,"DHX33","uc002gcb.3","paleturquoise",0.163567224667578
"6585",6585,"NEURL4","uc002gga.1","lightcyan",0.151680560777618
"6586",6586,"NEURL4","uc002ggb.1","skyblue",0.198970601366124
"6590",6590,"ZBTB4","uc002ghc.4","purple",0.22306809381674
"6591",6591,"ZBTB4","uc002ghd.4","cyan",0.159836013587244
"6628",6628,"NDEL1","uc002gli.4","skyblue3",0.182674477885227
"6629",6629,"NDEL1","uc002glj.4","violet",0.446134686905369
"6631",6631,"MYH10","uc002glm.4","darkgrey",0.259417798178264
"6632",6632,"MYH10","uc010cnx.4","black",0.103937821772136
"6633",6633,"MYH10","uc002gll.4","lightgreen",0.107850717371688
"6637",6637,"GAS7","uc002gmg.1","lightcyan",0.298271103388291
"6638",6638,"GAS7","uc002gmh.1","darkolivegreen",0.796753216020972
"6639",6639,"GAS7","uc002gmi.2","sienna3",0.560445180220598
"6640",6640,"GAS7","uc002gmj.1","lightgreen",0.420172121973975
"6648",6648,"ARHGAP44","uc002gnr.4","lightcyan",0.159417011761976
"6649",6649,"ARHGAP44","uc010vvn.2","magenta",0.279244828914155
"6650",6650,"ARHGAP44","uc002gnt.1","red",0.148311631548194
"6652",6652,"ELAC2","uc002gnx.4","purple",0.103912084904196
"6653",6653,"ELAC2","uc002gnz.4","yellowgreen",0.173778339537369
"6668",6668,"NCOR1","uc002gpm.3","red",0.122964611389289
"6669",6669,"NCOR1","uc002gpn.3","blue",0.163073547249873
"6670",6670,"NCOR1","uc002gpr.3","pink",0.362719073715669
"6675",6675,"C17orf76-AS1","uc002gqb.4","green",0.493618870816745
"6676",6676,"C17orf76-AS1","uc010vwi.2","yellow",0.202346161569604
"6693",6693,"TOM1L2","uc002grz.4","violet",0.18376339829826
"6694",6694,"TOM1L2","uc010vwy.2","lightyellow",0.302519725127628
"6695",6695,"TOM1L2","uc010vxa.2","plum1",0.276149056361672
"6724",6724,"U6","uc021tse.1","brown",0.212452280817841
"6734",6734,"USP22","uc002gym.4","steelblue",0.410845707124829
"6735",6735,"USP22","uc002gyn.4","pink",0.234727570724898
"6742",6742,"TRNA","uc021tsx.1","cyan",0.278802277272466
"6743",6743,"TRNA","uc021tsy.1","midnightblue",0.236884995839914
"6778",6778,"GIT1","uc002heg.2","darkgrey",0.22601475579394
"6779",6779,"GIT1","uc002hef.2","plum1",0.21149789445176
"6784",6784,"NSRP1","uc002heu.4","orangered4",0.183370852676576
"6785",6785,"NSRP1","uc002hev.4","darkgrey",0.281803969018922
"6795",6795,"NF1","uc002hge.2","darkgrey",0.185772866445419
"6796",6796,"NF1","uc002hgf.2","darkorange",0.213263064138385
"6797",6797,"NF1","uc002hgh.3","lightcyan",0.148099187671828
"6806",6806,"RHOT1","uc002hgv.3","darkgrey",0.109504894247455
"6807",6807,"RHOT1","uc010csv.3","yellowgreen",0.120854961196702
"6808",6808,"RHOT1","uc002hgx.3","skyblue",0.11689684967776
"6822",6822,"LIG3","uc002hii.3","darkgrey",0.147439187105103
"6823",6823,"LIG3","uc002hij.3","orange",0.136327649400667
"6827",6827,"SLFN5","uc002hjf.4","yellowgreen",0.296731607765326
"6828",6828,"SLFN5","uc010wcg.2","darkgrey",0.164790378510465
"6833",6833,"MMP28","uc002hjy.1","greenyellow",0.257786675775557
"6834",6834,"MMP28","uc002hka.3","saddlebrown",0.124758456764842
"6841",6841,"ZNHIT3","uc010cus.1","lightcyan",0.201023885426229
"6842",6842,"ZNHIT3","uc002hms.1","skyblue",0.25903575287004
"6843",6843,"ZNHIT3","uc002hmt.1","magenta",0.20011191681286
"6844",6844,"ZNHIT3","uc010cut.1","greenyellow",0.160372791869856
"6850",6850,"ACACA","uc002hnl.3","cyan",0.18654499014038
"6851",6851,"ACACA","uc002hnm.3","plum1",0.184580690555602
"6852",6852,"ACACA","uc010cuz.3","plum1",0.173265972793976
"6862",6862,"SOCS7","uc002hqa.3","lightcyan",0.11796502226891
"6863",6863,"SOCS7","uc010cvl.3","skyblue",0.116870109776664
"6897",6897,"MED24","uc002htt.3","saddlebrown",0.178013421611203
"6898",6898,"MED24","uc010wez.1","lightyellow",0.13711200089091
"6899",6899,"THRA","uc010cwp.1","turquoise",0.279864374179897
"6900",6900,"THRA","uc002htv.3","white",0.247755671485837
"6901",6901,"THRA","uc002htx.3","white",0.225070184755241
"6907",6907,"WIPF2","uc010cwv.1","white",0.373186359788136
"6908",6908,"WIPF2","uc010cwx.1","greenyellow",0.185263138678716
"6921",6921,"ACLY","uc002hyg.3","plum1",0.247424797036156
"6922",6922,"ACLY","uc002hyi.3","orangered4",0.212002488730575
"6925",6925,"DNAJC7","uc010wgb.2","turquoise",0.185460895066825
"6926",6926,"DNAJC7","uc002hyo.3","darkred",0.246598550465275
"6927",6927,"DNAJC7","uc010cxw.3","purple",0.175405435458559
"6966",6966,"DHX8","uc002idu.1","turquoise",0.219251357049925
"6967",6967,"DHX8","uc010wig.2","orangered4",0.224826905044505
"6968",6968,"DUSP3","uc002ied.4","lightcyan",0.281944816871898
"6969",6969,"DUSP3","uc002iee.4","orangered4",0.183310571486332
"6988",6988,"Metazoa_SRP","uc021tyd.1","salmon",0.225272723495533
"6999",6999,"DCAKD","uc002ihx.2","plum1",0.206847827056306
"7000",7000,"DCAKD","uc010daa.1","darkorange",0.165986776592835
"7011",7011,"LOC51326","uc021tyr.1","salmon",0.17511469416337
"7013",7013,"MGC57346","uc010dan.3","orangered4",0.185035555245461
"7014",7014,"MGC57346","uc002ijj.4","white",0.340444497014027
"7023",7023,"ARL17A","uc002ikf.3","darkorange",0.181921339833106
"7024",7024,"ARL17A","uc002iki.4","greenyellow",0.155252832462683
"7027",7027,"ARL17A","uc010wkd.1","turquoise",0.173123764927934
"7032",7032,"LOC51326","uc021tza.1","pink",0.307934236410802
"7049",7049,"NFE2L1","uc002imz.4","red",0.198108535709354
"7050",7050,"NFE2L1","uc002inb.4","violet",0.393539160306079
"7051",7051,"NFE2L1","uc002inc.1","skyblue3",0.392968381254199
"7072",7072,"RSAD1","uc002iqw.1","plum1",0.211154458886426
"7073",7073,"RSAD1","uc010wmq.1","skyblue",0.18218375479563
"7074",7074,"SPATA20","uc002ire.3","skyblue",0.157081441010145
"7075",7075,"SPATA20","uc002irg.3","orangered4",0.218624340058454
"7088",7088,"MBTD1","uc002itr.4","greenyellow",0.188190776157257
"7089",7089,"MBTD1","uc002itp.4","saddlebrown",0.171968331786335
"7090",7090,"MBTD1","uc002itq.4","lightgreen",0.155982684385069
"7116",7116,"SUPT4H1","uc031rdh.1","magenta",0.174946036819074
"7117",7117,"SUPT4H1","uc002iwe.2","violet",0.187709573421787
"7120",7120,"RAD51C","uc031rdi.1","orangered4",0.24893128938901
"7121",7121,"RAD51C","uc002iwt.1","greenyellow",0.145988395176995
"7122",7122,"RAD51C","uc002iwu.3","orangered4",0.145059815169563
"7128",7128,"GDPD1","uc002ixj.3","plum1",0.225249579414946
"7129",7129,"GDPD1","uc002ixk.2","cyan",0.198170794774491
"7135",7135,"VMP1","uc002ixu.4","darkred",0.339396561133733
"7136",7136,"VMP1","uc010woj.2","yellow",0.336768701493309
"7139",7139,"RPS6KB1","uc002ixy.4","skyblue3",0.157963021823888
"7140",7140,"RPS6KB1","uc010woo.2","black",0.147518275100433
"7146",7146,"USP32","uc002iyn.1","lightcyan",0.156195104142422
"7147",7147,"USP32","uc002iyo.1","purple",0.309084134561258
"7148",7148,"USP32","uc010wov.1","paleturquoise",0.291462892708965
"7153",7153,"INTS2","uc002izm.3","magenta",0.133629010267816
"7154",7154,"INTS2","uc002izn.3","skyblue3",0.126424343820852
"7156",7156,"METTL2A","uc002izv.2","white",0.188470983923861
"7157",7157,"METTL2A","uc002izw.3","skyblue",0.183494174217503
"7158",7158,"TLK2","uc002izx.4","orangered4",0.252428216812353
"7159",7159,"TLK2","uc002izz.4","saddlebrown",0.218742611651205
"7160",7160,"TLK2","uc010wpd.2","magenta",0.213318148547809
"7169",7169,"DDX42","uc002jbu.3","orange",0.124960567825658
"7170",7170,"DDX42","uc002jbv.3","darkgrey",0.186911146842908
"7171",7171,"DDX42","uc002jbw.1","greenyellow",0.252892948515071
"7196",7196,"HELZ","uc002jfx.4","brown",0.177627022346973
"7197",7197,"HELZ","uc010des.1","magenta",0.182068488729446
"7206",7206,"AMZ2","uc002jgv.1","salmon",0.129129503261928
"7207",7207,"AMZ2","uc002jgy.1","orangered4",0.222514240932107
"7211",7211,"PRKAR1A","uc002jhg.4","violet",0.168511622283051
"7212",7212,"PRKAR1A","uc002jhi.4","darkgreen",0.636735225474459
"7217",7217,"ABCA10","uc010dfa.1","orange",0.145128517105394
"7218",7218,"ABCA10","uc010dfb.1","orangered4",0.179872393596303
"7219",7219,"ABCA10","uc010dfc.1","plum1",0.129887980824641
"7235",7235,"RPL38","uc002jjy.1","turquoise",0.166591878405287
"7236",7236,"RPL38","uc002jjz.3","green",0.646105194564353
"7249",7249,"ATP5H","uc002jmn.1","darkred",0.512642335673249
"7250",7250,"ATP5H","uc002jmo.1","greenyellow",0.214589600011585
"7276",7276,"EXOC7","uc010wsv.2","lightcyan",0.193224800279085
"7277",7277,"EXOC7","uc002jqr.3","red",0.111645898043526
"7278",7278,"EXOC7","uc002jqu.2","lightgreen",0.296404406284239
"7283",7283,"PRPSAP1","uc010wta.1","plum1",0.23497725656634
"7284",7284,"PRPSAP1","uc010wtb.1","skyblue3",0.214736613351345
"7290",7290,"MXRA7","uc002jsk.1","midnightblue",0.253870119002103
"7291",7291,"MXRA7","uc031rel.1","orangered4",0.196603406096962
"7292",7292,"MXRA7","uc002jsl.3","white",0.17006297609119
"7294",7294,"SRSF2","uc002jsy.4","steelblue",0.276075153986581
"7295",7295,"SRSF2","uc002jsv.3","grey60",0.223640738838891
"7296",7296,"SRSF2","uc002jsw.2","magenta",0.282345275071931
"7302",7302,"SEPT9","uc002jtu.4","darkturquoise",0.193348490949905
"7303",7303,"SEPT9","uc002jtv.3","steelblue",0.131015966619359
"7304",7304,"SEPT9","uc002jty.4","tan",0.267058648402298
"7315",7315,"U6","uc021ueh.1","yellow",0.922518555960327
"7354",7354,"ANAPC11","uc002kbw.1","black",0.140583502029968
"7355",7355,"ANAPC11","uc002kbz.1","yellowgreen",0.206998546270764
"7361",7361,"STRA13","uc031rey.1","skyblue",0.262376899230954
"7362",7362,"STRA13","uc002kdc.4","saddlebrown",0.198766865114281
"7370",7370,"CSNK1D","uc002kei.3","salmon",0.119194263752453
"7371",7371,"CSNK1D","uc002kej.3","darkgrey",0.104526895249908
"7379",7379,"RAB40B","uc002kfs.3","tan",0.158367561953485
"7380",7380,"RAB40B","uc002kft.3","midnightblue",0.305678375444159
"7393",7393,"YES1","uc002kky.3","black",0.242937625642374
"7394",7394,"YES1","uc002kkz.3","yellow",0.156845187037158
"7413",7413,"EPB41L3","uc002kms.1","paleturquoise",0.344674239857843
"7414",7414,"EPB41L3","uc002kmt.1","cyan",0.278529761400716
"7415",7415,"EPB41L3","uc002kmu.1","darkgrey",0.23659010790148
"7416",7416,"EPB41L3","uc010dkq.1","orange",0.228993208063585
"7417",7417,"EPB41L3","uc002kmv.1","white",0.398262941982966
"7431",7431,"U2","uc021ugv.1","pink",0.590058445421407
"7456",7456,"RNMT","uc002ksk.1","plum1",0.168771741922413
"7457",7457,"RNMT","uc010dlk.2","grey60",0.193524574887338
"7458",7458,"RNMT","uc002ksl.1","plum1",0.146052573801882
"7464",7464,"ESCO1","uc002kth.1","orangered4",0.121935760826512
"7465",7465,"ESCO1","uc002kti.1","magenta",0.125500298981104
"7474",7474,"C18orf8","uc021uie.2","purple",0.182514092864149
"7475",7475,"C18orf8","uc010xau.2","lightgreen",0.130900101200015
"7477",7477,"ANKRD29","uc002kun.3","skyblue",0.219109859896617
"7478",7478,"ANKRD29","uc002kuo.3","cyan",0.152860920250442
"7481",7481,"OSBPL1A","uc002kvd.3","steelblue",0.464894621126879
"7482",7482,"OSBPL1A","uc010xbc.2","royalblue",0.409685307850155
"7483",7483,"OSBPL1A","uc002kve.3","black",0.238441704321487
"7484",7484,"OSBPL1A","uc002kvf.3","purple",0.339743119229952
"7486",7486,"Metazoa_SRP","uc021uii.1","salmon",0.307870693572178
"7504",7504,"MAPRE2","uc010xcb.3","tan",0.322305293673604
"7505",7505,"MAPRE2","uc010xcc.3","tan",0.454733979428532
"7506",7506,"MAPRE2","uc002kyf.2","purple",0.178736204260392
"7507",7507,"MAPRE2","uc002kyg.4","violet",0.260587529485212
"7508",7508,"MAPRE2","uc010xcd.3","blue",0.177660643610619
"7512",7512,"ZNF271","uc002kyq.4","saddlebrown",0.145388079854874
"7513",7513,"ZNF271","uc002kyp.4","darkgrey",0.150044324762119
"7518",7518,"RPRD1A","uc002kze.1","black",0.15086733026409
"7519",7519,"RPRD1A","uc002kzg.3","brown",0.323978793261344
"7544",7544,"PIAS2","uc002lck.3","saddlebrown",0.202963831320174
"7545",7545,"PIAS2","uc010dnp.3","paleturquoise",0.138333411696795
"7546",7546,"PIAS2","uc002lcm.3","plum1",0.216472449475331
"7556",7556,"RPL17","uc021ujx.1","salmon",0.206777404287101
"7557",7557,"RPL17","uc002ldp.3","green",0.329637473761146
"7568",7568,"ELAC1","uc010dpe.3","brown",0.173598547414206
"7569",7569,"ELAC1","uc002lez.3","saddlebrown",0.268087585321051
"7579",7579,"TCF4","uc002lfw.4","paleturquoise",0.130363524342785
"7580",7580,"TCF4","uc002lgc.4","paleturquoise",0.277730402023695
"7581",7581,"TCF4","uc021uko.2","pink",0.178238048267601
"7593",7593,"U2","uc021ukx.1","darkmagenta",0.175459760120378
"7600",7600,"PIGN","uc021ulc.1","orange",0.177582151928333
"7601",7601,"PIGN","uc021uld.1","paleturquoise",0.18998248286702
"7629",7629,"ZNF407","uc002llu.2","skyblue",0.128705590602293
"7630",7630,"ZNF407","uc010xfc.2","plum1",0.171533104221974
"7631",7631,"ZNF407","uc002llw.2","saddlebrown",0.120770962716836
"7645",7645,"TXNL4A","uc002lnp.3","orangered4",0.199423905902341
"7646",7646,"TXNL4A","uc010drg.3","darkgrey",0.239595028556642
"7666",7666,"U6","uc021umd.1","yellow",0.928950257394849
"7701",7701,"PLEKHJ1","uc031rix.1","greenyellow",0.129694831848256
"7702",7702,"PLEKHJ1","uc002lvf.1","yellow",0.205643133318957
"7737",7737,"ZFR2","uc002lyw.2","skyblue",0.217633399595461
"7738",7738,"ZFR2","uc002lyx.4","saddlebrown",0.177763982578375
"7763",7763,"PTPRS","uc002mbu.1","lightgreen",0.200996132062886
"7764",7764,"PTPRS","uc002mbv.3","lightgreen",0.162496230644173
"7765",7765,"PTPRS","uc002mbx.3","darkturquoise",0.277563729122246
"7766",7766,"PTPRS","uc002mby.3","darkorange",0.234846113745465
"7767",7767,"PTPRS","uc002mbz.1","white",0.20411499027891
"7769",7769,"SAFB","uc010xiq.2","salmon",0.177799699035058
"7770",7770,"SAFB","uc002mce.4","lightgreen",0.205724825472085
"7772",7772,"HSD11B1L","uc002mcj.4","darkmagenta",0.163324762850848
"7773",7773,"HSD11B1L","uc002mct.4","darkmagenta",0.168914010731909
"7774",7774,"HSD11B1L","uc010dug.4","white",0.125298441367048
"7790",7790,"SLC25A23","uc002mev.3","saddlebrown",0.161082552644234
"7791",7791,"SLC25A23","uc010xjd.1","violet",0.509577934907731
"7792",7792,"SLC25A23","uc002mex.1","midnightblue",0.712115512079335
"7800",7800,"MCOLN1","uc010dvh.2","salmon",0.119517418806274
"7801",7801,"MCOLN1","uc002mgo.3","white",0.183725833814346
"7813",7813,"TIMM44","uc002miz.3","purple",0.22722824283828
"7814",7814,"TIMM44","uc010dvx.2","skyblue",0.219242560868464
"7835",7835,"ZNF426","uc010dws.3","greenyellow",0.155049832804378
"7836",7836,"ZNF426","uc002mlq.3","skyblue",0.184691366258277
"7844",7844,"UBL5","uc002mmi.2","darkred",0.635465068819061
"7845",7845,"UBL5","uc002mmj.1","magenta",0.129304157598457
"7883",7883,"PRKCSH","uc002mrt.3","lightgreen",0.217650383832911
"7884",7884,"PRKCSH","uc002mrv.1","skyblue",0.297371083806325
"7888",7888,"ELOF1","uc002msd.1","greenyellow",0.123305610012391
"7889",7889,"ELOF1","uc002mse.1","orangered4",0.262153430655358
"7898",7898,"ZNF439","uc002msr.3","saddlebrown",0.14178776556323
"7899",7899,"ZNF439","uc002mss.3","skyblue",0.179194881304189
"7941",7941,"STX10","uc021upq.2","white",0.131395408560097
"7942",7942,"STX10","uc002mwo.4","paleturquoise",0.139068140152428
"7963",7963,"GIPC1","uc002myt.4","lightgreen",0.108889102334546
"7964",7964,"GIPC1","uc002myw.4","darkgrey",0.147176829503167
"7970",7970,"SLC1A6","uc002nab.4","lightyellow",0.205077637876806
"7971",7971,"SLC1A6","uc002nad.1","purple",0.113845226607999
"7975",7975,"AKAP8","uc010dzy.3","greenyellow",0.183462281489845
"7976",7976,"AKAP8","uc002nav.3","skyblue",0.16866460894173
"8002",8002,"BABAM1","uc002nfu.3","saddlebrown",0.188399418304029
"8003",8003,"BABAM1","uc002nfv.3","white",0.18135700890584
"8039",8039,"KXD1","uc021uqq.1","skyblue",0.129847978738823
"8040",8040,"KXD1","uc002njo.3","white",0.249323703268988
"8077",8077,"ZNF826P","uc010ecl.2","saddlebrown",0.23924450362786
"8078",8078,"ZNF826P","uc010xrf.2","lightyellow",0.225874059427643
"8079",8079,"ZNF826P","uc002noz.3","pink",0.184260907306133
"8089",8089,"ZNF493","uc002npu.3","darkgrey",0.26589463559616
"8090",8090,"ZNF493","uc031rjz.1","salmon",0.413538992728804
"8091",8091,"ZNF493","uc002npw.3","purple",0.145702295693822
"8108",8108,"ZNF681","uc002nrk.4","orange",0.153914083874473
"8109",8109,"ZNF681","uc002nrm.1","black",0.102904336707042
"8137",8137,"CEP89","uc002ntx.3","skyblue",0.233912269816049
"8138",8138,"CEP89","uc002nty.3","skyblue3",0.15285646966858
"8150",8150,"UBA2","uc002nvk.3","brown",0.302783837684723
"8151",8151,"UBA2","uc002nvl.3","skyblue",0.138940088129235
"8153",8153,"ZNF302","uc002nvq.1","cyan",0.170725042769532
"8154",8154,"ZNF302","uc002nvr.1","darkgrey",0.189815259181597
"8155",8155,"ZNF302","uc002nvs.1","orangered4",0.236364959800362
"8179",8179,"U2AF1L4","uc002obf.3","orangered4",0.185780354103782
"8180",8180,"U2AF1L4","uc002obg.3","darkturquoise",0.204382735439369
"8187",8187,"ALKBH6","uc010eeo.1","plum1",0.174346730765796
"8188",8188,"ALKBH6","uc010eep.1","lightcyan",0.1023026624528
"8194",8194,"LINC00665","uc021utg.1","plum1",0.162701496367313
"8196",8196,"LINC00665","uc002odu.2","purple",0.220854196307814
"8221",8221,"HKR1","uc002ofx.4","lightyellow",0.267217708642139
"8222",8222,"HKR1","uc002ofz.3","salmon",0.227818441042438
"8223",8223,"HKR1","uc002ogb.3","skyblue3",0.136353174235657
"8232",8232,"ZNF607","uc002ohb.2","orangered4",0.198492113109165
"8233",8233,"ZNF607","uc002ohc.2","orange",0.208713066794761
"8248",8248,"HNRNPL","uc002ojl.3","orange",0.235046699514529
"8249",8249,"HNRNPL","uc021uuh.1","white",0.379301570463448
"8250",8250,"HNRNPL","uc021uui.1","turquoise",0.30803165111611
